gT,gM,Fishing_Pressure,Final_Coral,Final_Turf,Final_Macroalgae,Id,Fishing_ID
8.5,3,0.2,0.7251904196670153,0.0029403329308625168,5.533951012864164e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9,3,0.2,0.7253915298882111,0.002772590898035784,5.216669862937165e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9.5,3,0.2,0.7255709185520012,0.0026229560955485873,4.93380008664701e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10,3,0.2,0.7257319247208185,0.002488646565636243,4.6800310803899527e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10.5,3,0.2,0.7258772363985972,0.0023674225030495986,4.4510915957252843e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11,3,0.2,0.7260090418444787,0.0022574603147266243,4.2435073180137144e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11.5,3,0.2,0.7261291405585074,0.0021572602290567703,4.0544232754709665e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12,3,0.2,0.726239025946085,0.0020655774706440496,3.8814717137847216e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12.5,3,0.2,0.7263399477490423,0.00198137027377326,3.722672411764644e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13,3,0.2,0.7264329597949056,0.0019037601163592076,3.5763565101588896e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13.5,3,0.2,0.7265189569407101,0.0018320009491752593,3.441107627615218e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14,3,0.2,0.726598703960528,0.001765455132630006,3.315715853242391e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14.5,3,0.2,0.7266728583545192,0.001703574435014799,3.1991414460751967e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
15,3,0.2,0.7267419885211812,0.0016458848921867778,3.0904859331928457e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
0,3.5,0.2,0.049076838333210825,0.4476646592085865,0.3935721857151321,"Grazer
dominated","Fishing
Pressure
= 0.2"
0.5,3.5,0.2,0.6099467310678865,0.1002087915932923,0.018717111615244586,"Grazer
dominated","Fishing
Pressure
= 0.2"
1,3.5,0.2,0.691290457764904,0.03200792793975269,0.005238330079756029,"Grazer
dominated","Fishing
Pressure
= 0.2"
1.5,3.5,0.2,0.7062517906003807,0.019253011793581156,0.0030808502034403644,"Grazer
dominated","Fishing
Pressure
= 0.2"
2,3.5,0.2,0.7126508128580652,0.013780444575130066,0.002184372837728987,"Grazer
dominated","Fishing
Pressure
= 0.2"
2.5,3.5,0.2,0.7162090175531152,0.010733079016248325,0.0016924679225683314,"Grazer
dominated","Fishing
Pressure
= 0.2"
3,3.5,0.2,0.7184757005400758,0.008790231886228265,0.0013815236273627862,"Grazer
dominated","Fishing
Pressure
= 0.2"
3.5,3.5,0.2,0.720046348796276,0.007443262560075678,0.0011671526095412342,"Grazer
dominated","Fishing
Pressure
= 0.2"
4,3.5,0.2,0.7211990031936877,0.006454389338861352,0.001010396208227948,"Grazer
dominated","Fishing
Pressure
= 0.2"
4.5,3.5,0.2,0.7220809748888126,0.005697526607902688,8.907726933064707e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5,3.5,0.2,0.7227776148019707,0.0050995773614726176,7.964821608772155e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5.5,3.5,0.2,0.7233417964490112,0.004615238434504275,7.20246382000878e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6,3.5,0.2,0.7238080242409508,0.004214935035354413,6.573319593052774e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6.5,3.5,0.2,0.7241997742348646,0.003878539240099179,6.045273401619649e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7,3.5,0.2,0.7245335747506698,0.003591876565752315,5.595766357163809e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7.5,3.5,0.2,0.7248213997960915,0.0033446761710485195,5.208487272134692e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8,3.5,0.2,0.725072136764941,0.003129313476717478,4.8713496449544804e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8.5,3.5,0.2,0.7252925208715807,0.002940009417997351,4.575206962280285e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9,3.5,0.2,0.7254877494755338,0.002772303887911395,4.3130099575996013e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9.5,3.5,0.2,0.7256618973312798,0.0026226997422260406,4.07923805401122e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10,3.5,0.2,0.725818204173947,0.0024884162078314433,3.8695062656271274e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10.5,3.5,0.2,0.7259592782018057,0.002367214378605564,3.680287472990813e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11,3.5,0.2,0.7260872428181937,0.00225727135384917,3.5087124072083443e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11.5,3.5,0.2,0.7262038442728541,0.0021570879020854088,3.352423104821828e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12,3.5,0.2,0.7263105318414343,0.002065419674286976,3.209463867247712e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12.5,3.5,0.2,0.7264085183839205,0.0019812252449282475,3.0781989843996243e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13,3.5,0.2,0.7264988266644864,0.0019036263660210688,2.957249859251966e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13.5,3.5,0.2,0.7265823251913621,0.0018318772111729775,2.8454463977575117e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14,3.5,0.2,0.7266597562425862,0.0017653403234520867,2.7417890256021464e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14.5,3.5,0.2,0.7267317579956518,0.0017034676220224938,2.645418716637074e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
15,3.5,0.2,0.7267988821592325,0.0016457852682410284,2.555593128371127e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
0,4,0.2,0.050396788050255124,0.47826994923773836,0.36078025631993915,"Grazer
dominated","Fishing
Pressure
= 0.2"
0.5,4,0.2,0.6139161593415565,0.09942865620699635,0.01563794542532857,"Grazer
dominated","Fishing
Pressure
= 0.2"
1,4,0.2,0.6921637502256994,0.03196947074196374,0.004447989809385713,"Grazer
dominated","Fishing
Pressure
= 0.2"
1.5,4,0.2,0.7067509052567763,0.01924102430648821,0.0026207691901913494,"Grazer
dominated","Fishing
Pressure
= 0.2"
2,4,0.2,0.7130008788733095,0.013774698496514326,0.001859471478085621,"Grazer
dominated","Fishing
Pressure
= 0.2"
2.5,4,0.2,0.7164787192423938,0.010729722693927806,0.0014412684910804143,"Grazer
dominated","Fishing
Pressure
= 0.2"
3,4,0.2,0.7186950884684035,0.00878803503871471,0.001176746793108249,"Grazer
dominated","Fishing
Pressure
= 0.2"
3.5,4,0.2,0.720231259935214,0.007441714106503201,9.943072438050827e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4,4,0.2,0.7213588092063004,0.006453239618843966,8.60863168493851e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4.5,4,0.2,0.7222216815061927,0.005696639388102801,7.590087926358951e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5,4,0.2,0.7229033020114753,0.005098872056650391,6.787117436057663e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5.5,4,0.2,0.7234553625945253,0.004614664351887226,6.137818852763203e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6,4,0.2,0.7239116022849303,0.004214458701120454,5.601923810366494e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6.5,4,0.2,0.7242949795143364,0.003878137665522296,5.152104822530525e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7,4,0.2,0.7246216599682324,0.003591533442416622,4.769162862995179e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7.5,4,0.2,0.724903356029537,0.0033443796099133925,4.4392140356358246e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8,4,0.2,0.7251487615911484,0.003129054606801359,4.151969156265762e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8.5,4,0.2,0.7253644656690391,0.0029397814862503102,3.8996409985629047e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9,4,0.2,0.7255555531031757,0.002772101662987575,3.676227342577729e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9.5,4,0.2,0.7257260106362674,0.002622519108869062,3.4770272106935556e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10,4,0.2,0.7258790081707808,0.002488253884395308,3.2983063517192415e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10.5,4,0.2,0.7260170977877507,0.0023670677162118186,3.137060878243169e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11,4,0.2,0.7261423572787858,0.00225713819092713,2.990847022283888e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11.5,4,0.2,0.7262564954387424,0.0021569664572649856,2.85765639155748e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12,4,0.2,0.7263609304997319,0.0020653084663456622,2.735823143269763e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12.5,4,0.2,0.7264568493739243,0.001981123032143358,2.6239539371222906e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13,4,0.2,0.7265452529689812,0.0019035320996534238,2.5208744019812184e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13.5,4,0.2,0.726626991252089,0.0018317899993847667,2.425587745821746e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14,4,0.2,0.7267027906699799,0.0017652594030271467,2.337242412310164e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14.5,4,0.2,0.7267732758009738,0.001703392335989368,2.2551065581656487e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
15,4,0.2,0.72683898660667845,0.0016457150480099247,2.178547730098974e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
0,4.5,0.2,0.05148263067498784,0.5040514735923066,0.3332554636080908,"Grazer
dominated","Fishing
Pressure
= 0.2"
0.5,4.5,0.2,0.6167509834893435,0.098876561047147,0.01343600677426225,"Grazer
dominated","Fishing
Pressure
= 0.2"
1,4.5,0.2,0.6928078160342414,0.03194114984241912,0.003865118773784128,"Grazer
dominated","Fishing
Pressure
= 0.2"
1.5,4.5,0.2,0.7071202457370117,0.01923216038009946,0.002280323451643174,"Grazer
dominated","Fishing
Pressure
= 0.2"
2,4.5,0.2,0.7132602580996141,0.01377044311649647,0.0016187436092083122,"Grazer
dominated","Fishing
Pressure
= 0.2"
2.5,4.5,0.2,0.7166786891264965,0.010727235088167518,0.0012550207047604537,"Grazer
dominated","Fishing
Pressure
= 0.2"
3,4.5,0.2,0.7188578218760767,0.00878640599009144,0.001024853803815805,"Grazer
dominated","Fishing
Pressure
= 0.2"
3.5,4.5,0.2,0.7203684591314944,0.007440565479933436,8.660623295860898e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4,4.5,0.2,0.7214774056808184,0.006452386560748936,7.498919116259461e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4.5,4.5,0.2,0.7223261202178968,0.005695980976045885,6.612088273279838e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5,4.5,0.2,0.722996604155033,0.005098348569484346,5.912873754153528e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5.5,4.5,0.2,0.723539675204189,0.004614238210283274,5.347423108836621e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6,4.5,0.2,0.7239885059077531,0.004214105084478636,4.8806971464074425e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6.5,4.5,0.2,0.7243656714362325,0.0038778395245316908,4.48891334751696e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7,4.5,0.2,0.7246870688877423,0.003591278680167602,4.155361063072827e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7.5,4.5,0.2,0.724964216819875,0.0033441594063917017,3.867954580529499e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8,4.5,0.2,0.7252056657376661,0.003128862380195893,3.617736508166416e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8.5,4.5,0.2,0.7254178963003063,0.0029396122256335586,3.3979270352291104e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9,4.5,0.2,0.725605909938419,0.002771951486226058,3.203300078049361e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9.5,4.5,0.2,0.7257736281430373,0.0026223849618277843,3.029762288616011e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10,4.5,0.2,0.7259241690361135,0.0024881333314316764,2.874061917758357e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10.5,4.5,0.2,0.7260600430832221,0.0023669587912007245,2.733583086364726e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11,4.5,0.2,0.726183294247655,0.002257039289355978,2.6061975947460855e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11.5,4.5,0.2,0.7262956035429182,0.002156876256772642,2.490156331276758e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12,4.5,0.2,0.7263983661732838,0.002065225867327801,2.3840084609698807e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12.5,4.5,0.2,0.726492749801545,0.0019810471127521935,2.286540441628771e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13,4.5,0.2,0.7265797391199635,0.00190346208128067,2.1967294147533036e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13.5,4.5,0.2,0.7266601703391791,0.0018317252198856034,2.113707167461464e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14,4.5,0.2,0.7267347581591627,0.0017651992957330978,2.0367319701221524e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14.5,4.5,0.2,0.7268041170671418,0.0017033364131009833,1.9651663522122275e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
15,4.5,0.2,0.7268687783075156,0.0016456628873388504,1.8984594051573748e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
0,5,0.2,0.05239455564659598,0.5260803939677733,0.3097985132465571,"Grazer
dominated","Fishing
Pressure
= 0.2"
0.5,5,0.2,0.6188795590280317,0.09846475991872629,0.01178105032248609,"Grazer
dominated","Fishing
Pressure
= 0.2"
1,5,0.2,0.693302511771316,0.031919421140411436,0.003417434990747792,"Grazer
dominated","Fishing
Pressure
= 0.2"
1.5,5,0.2,0.707404625185504,0.019225339348213043,0.0020181978430537225,"Grazer
dominated","Fishing
Pressure
= 0.2"
2,5,0.2,0.7134601596670527,0.013767164770962003,0.001433219839092005,"Grazer
dominated","Fishing
Pressure
= 0.2"
2.5,5,0.2,0.7168328814784902,0.010725317493342133,0.0011114112651820596,"Grazer
dominated","Fishing
Pressure
= 0.2"
3,5,0.2,0.7189833409055726,0.0087851497607269,9.076976128305408e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
3.5,5,0.2,0.720474305516199,0.007439679503928182,7.671250355191003e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4,5,0.2,0.7215689144290646,0.006451728448611731,6.642675535743958e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4.5,5,0.2,0.7224067142059988,0.005695472959093671,5.8573849238779e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5,5,0.2,0.7230686107384003,0.005097944614696629,5.238175043353918e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5.5,5,0.2,0.7236047488096973,0.004613909345115364,4.737389138031677e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6,5,0.2,0.7240478647270104,0.004213832169599819,4.324014654802234e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6.5,5,0.2,0.7244202384389944,0.0038776094112033723,3.976999607172126e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7,5,0.2,0.7247375601056241,0.0035910820379099224,3.681550490455028e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7.5,5,0.2,0.7250111989190058,0.003343989431537619,3.426967260035046e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8,5,0.2,0.725249594868423,0.0031287139951618696,3.2053189679750755e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8.5,5,0.2,0.7254591450854845,0.0029394815644126593,3.010602355377499e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9,5,0.2,0.7256447866961537,0.0027718355534949077,2.83818968778192e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9.5,5,0.2,0.72581039088002,0.0026222814009811022,2.684456110987162e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10,5,0.2,0.7259590358305016,0.002488040263002355,2.5465219304415435e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10.5,5,0.2,0.726093199920266,0.002366874697954984,2.4220704842394444e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11,5,0.2,0.7262149010229549,0.002256962933060017,2.3092169460105122e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11.5,5,0.2,0.7263257987245777,0.0021568066168958337,2.2064121813071324e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12,5,0.2,0.7264272704671284,0.002065162095222597,2.112371196323078e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12.5,5,0.2,0.7265204690647459,0.0019809884969367963,2.0260191399639672e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13,5,0.2,0.7266063667007392,0.0019034080208081502,1.94645003247038e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13.5,5,0.2,0.7266857889731037,0.0018316752036845211,1.8728948533788318e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14,5,0.2,0.7267594415192331,0.001765152886413997,1.8046966027251906e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14.5,5,0.2,0.7268279310408011,0.0017032932341418021,1.7412906202017735e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
15,5,0.2,0.7268917820563847,0.0016456226128544822,1.682188912825592e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
0,5.5,0.2,0.0531731281122763,0.5451336304695541,0.28955049554013684,"Grazer
dominated","Fishing
Pressure
= 0.2"
0.5,5.5,0.2,0.6205377515967583,0.09814558673731928,0.01049086682606857,"Grazer
dominated","Fishing
Pressure
= 0.2"
1,5.5,0.2,0.6936944351187897,0.03190222139191399,0.0030627626234725033,"Grazer
dominated","Fishing
Pressure
= 0.2"
1.5,5.5,0.2,0.7076303461289468,0.019219927685670494,0.0018101441094133944,"Grazer
dominated","Fishing
Pressure
= 0.2"
2,5.5,0.2,0.7136189423577989,0.01376456153756754,0.0012858595643740328,"Grazer
dominated","Fishing
Pressure
= 0.2"
2.5,5.5,0.2,0.716955404053682,0.010723794092918468,9.97299269915562e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
3,5.5,0.2,0.719083103101031,0.008784151488922736,8.145830734390098e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
3.5,5.5,0.2,0.7205584455485206,0.007438975321786946,6.884778667864251e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4,5.5,0.2,0.721641665627796,0.006451205302418725,5.961950485066123e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
4.5,5.5,0.2,0.7224707936547209,0.00569506908420162,5.257331922804892e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5,5.5,0.2,0.7231258664187227,0.005097623443184234,4.701694779023212e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
5.5,5.5,0.2,0.7236564946693881,0.004613647857715504,4.252298960269259e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6,5.5,0.2,0.7240950684254804,0.004213615157661115,3.8813281812867826e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
6.5,5.5,0.2,0.7244636332343435,0.003877426425205676,3.5698983822065645e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7,5.5,0.2,0.7247777149210679,0.0035909256620797426,3.304738467427276e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
7.5,5.5,0.2,0.7250485640450248,0.003343854257963765,3.0762489229184734e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8,5.5,0.2,0.7252845328077752,0.0031285959876438175,2.877314132809579e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
8.5,5.5,0.2,0.7254919519838734,0.00293937764966029,2.7025477432539427e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9,5.5,0.2,0.7256757076086775,0.002771743350248514,2.547797404003408e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
9.5,5.5,0.2,0.7258396308855566,0.002622199035672883,2.4098105075886616e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10,5.5,0.2,0.7259867682793603,0.0024879662413431272,2.2860030016880423e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
10.5,5.5,0.2,0.7261195726589584,0.0023668078136096634,2.1742960044905817e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11,5.5,0.2,0.7262400411636744,0.0022569022014914887,2.0729981036878725e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
11.5,5.5,0.2,0.7263498163494589,0.0021567512266421895,1.9807190996681945e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12,5.5,0.2,0.7264502615405912,0.0020651113714746853,1.896305809856543e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
12.5,5.5,0.2,0.7265425177487642,0.001980941873940261,1.8187936203395414e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13,5.5,0.2,0.726627547214152,0.0019033650206928723,1.7473694550172177e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
13.5,5.5,0.2,0.7267061670986409,0.0018316354200406475,1.6813431416863977e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14,5.5,0.2,0.7267790758354371,0.0017651159714178665,1.6201250345062167e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
14.5,5.5,0.2,0.7268468739369847,0.0017032588883678875,1.563208354021062e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
15,5.5,0.2,0.7269100805749226,0.001645590577141603,1.5101551238033077e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
0,6,0.2,0.05384683500136092,0.5617868117940585,0.27188063326368994,"Grazer
dominated","Fishing
Pressure
= 0.2"
0.5,6,0.2,0.6218665342945916,0.0978908433277931,0.009456387158192166,"Grazer
dominated","Fishing
Pressure
= 0.2"
1,6,0.2,0.6940126164048107,0.03188826749475735,0.0027748270663914857,"Grazer
dominated","Fishing
Pressure
= 0.2"
1.5,6,0.2,0.7078138663165069,0.019215529355431728,0.0016409904385513267,"Grazer
dominated","Fishing
Pressure
= 0.2"
2,6,0.2,0.7137481126023876,0.013762444301872638,0.001165982842302876,"Grazer
dominated","Fishing
Pressure
= 0.2"
2.5,6,0.2,0.7170551067422981,0.010722554646720266,9.044415396770802e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
3,6,0.2,0.7191642997856057,0.00878333910821069,7.387975157231089e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
3.5,6,0.2,0.7206269360755492,0.007438402180432611,6.244589898612282e-4,"Grazer
dominated","Fishing
Pressure
= 0.2"
